prestador_codigo,prestador_nome,_provider_ranking_id,especialidade,avg_cost_before,avg_cost_after,amount_of_contact,contact_score,rank_position,patient_by_month,claim_per_capita,average_paid_by_month,rate_atendimento_domiciliar,rate_terapias,rate_pronto_socorro,rate_exames_ambulatoriais,rate_consulta,rate_internacao,_provider_id,no_fantasia,no_razao_social,no_municipio,co_sigla_estado,no_bairro,co_cep,no_logradouro,nu_endereco,no_complemento,nu_telefone,no_email,tipo_estabelecimento
60552098000111,SOCIEDADE BRAS. E JAPONESA DE BENEFIC. STA. CRUZ,6292d198e1938113955df03c685b2fc9,MÉDICO OFTALMOLOGISTA,1937.39,909.3,136,2.131,28,13.63,2606.53,17679.083043478262,,0.048,0.006,0.12,,0.241,f42d317723d42f7bec823f580b4f789f,HOSPITAL JAPONES SANTA CRUZ,SOCIEDADE BRASILEIRA E JAPONESA DE BENEFICIENCIA SANTA CRUZ,SAO PAULO,SP,VILA MARIANA,04122000,R SANTA CRUZ,398,"",(11)50802000,coordclinica@hospitalsantacruz.com,
47192752000165,CEMA HOSPITAL ESPECIALIZADO LIMITADA,e6d3128e7f028e3408b48e4ffa159bfa,MÉDICO OFTALMOLOGISTA,895.31,550.06,1134,1.628,29,56.32,433.51,14167.60510638298,,0.001,,0.205,,0.131,cd9a11fdb9b6d1240121bf9330e4245c,CEMA HOSP ESPEC,CEMA HOSPITAL ESPECIALIZADO LIMITADA,SAO PAULO,SP,QUARTA PARADA,03303000,RUA PADRE ADELINO,333,"",11 26024145,patriciasilva@cemahospital.com.br,
52945193000823,HOSPITAL DE OLHOS PAULIST,6846d661808c9cb11bb75f2c0fae2f35,MÉDICO OFTALMOLOGISTA,368.73,546.55,1760,0.675,30,64.51,313.05,12378.339166666665,,,,0.169,,0.046,06a107c9332234a0586a583b96bdbe80,HOSPITAL DE OLHOS PAULISTA,CERPO CENTRO DE RECUPERACAO DE PATOLOGIAS OCULARES LTDA,SAO PAULO,SP,PARAISO,04005000,ABILIO SOARES,218,ANDAR 1 AO 12 ANDAR,11 41267760,contabilidade@grupoholhos.com.br,HOSPITAL/DIA - ISOLADO
44286185000118,ORTOCENTER INS ORT E FRAT,bba4a81afd57547dd0d8423886930f36,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,7646.4,322.43,158,23.715,1,45.62,210.63,6715.8942307692305,,0.113,,,,0.23,8669798ab862a02f0a86eceba93d1022,CLINICA ORTOCENTER,ORTOCENTER INSTITUTO DE ORTOPEDIA E FRATURAS LTDA EPP,SANTOS,SP,ENCRUZILHADA,11015220,RUA DOUTOR OLYNTHO RODRIGUES DANTAS,343,CJ 11,(13)21386600,financeiro@clinicaortocenter.com.br,CLINICA/CENTRO DE ESPECIALIDADE
02561150000108,TRAUMACENTER SERV MEDICO HOSPITA,25ba436e958c6403dafba6984f3e0cf2,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,4186.3,215.31,256,19.443,2,70.03,669.65,29811.687407407411,,0.447,,,,0.224,f0b012a36cf9eef72d93abe5b8b46030,TRAUMACENTER,TRAUMACENTER SERVICO MEDICOS HOSPITALARES LTDA,NATAL,RN,LAGOA NOVA,59062300,RUA LIMA E SILVA,1337,"",(84)40098100,"",CLINICA/CENTRO DE ESPECIALIDADE
33967407000141,CLINICAS DE FRATURAS LTDA,f6ecd12de25c8b99b2807e3c811527e6,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,7463.65,490.49,328,15.217,3,56.71,132.41,7286.6403225806453,0,0.006,0,,,0.373,4993bd89cb9e95ea6c21d4e12673d2c3,ORTOPED,CLINICA DE FRATURAS LTDA,SALVADOR,BA,ONDINA,40170110,ADHEMAR DE BARROS,08,"",71 34915817,fiscal@vieiraeassociados.com.br,CLINICA/CENTRO DE ESPECIALIDADE
09417742000191,PRONTOCLINICA DA CRIANCA LTDA,6d7863e69642363a7b18b81bd51e02d5,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,2940.61,221.88,229,13.253,4,80.1,342.39,18594.539230769238,,,,0.022,,0.018,ecf74d0ab72ad6bcfa63ddbc1f069730,PRONTOCLINICA DA CRIANCA DR PAULO GURGEL,PRONTOCLINICA DA CRIANCA LTDA,NATAL,RN,CAPIM MACIO,59078360,MONTE SINAI,1948,LOTE 14 15,84 40085000,contato@prontoclinicapg.com.br,
00698814000141,GOT GRUPO DE ORTOPEDIA E,87887e7373716f40e5b5a336991a9bea,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,8131.45,628.88,101,12.93,5,21.22,1052.51,21765.924,,0.268,0.018,,,0.189,98affc6277657d9676ea7a059a0598f8,GOT,GOT GRUPO DE ORTOPEDIA E TRAUMATOLOGIA DE ALAGOINHAS LT,ALAGOINHAS,BA,CENTRO,48005020,MARECHAL DEODORO,169,TERREO 1 ANDAR,75 34222476,atendimento@clinicagot.com.br,HOSPITAL/DIA - ISOLADO
15168438000150,CLINICA ORTOPEDICA E TRAUMATOLOGICA SA,f9f42283df44f83eed262c77cb8a704d,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,7789.57,1203.11,357,6.475,6,147.33,3987.5,314864.88259259262,,0.402,0.001,,,0.183,2f23c20b3f02f9b102a4aed448db83f3,COT,CLINICA ORTOPEDICA E TRAUMATOLOGICA S A,SALVADOR,BA,CANELA,40110160,RUA JOAO DAS BOTAS,28,"",(71) 2102-4400,"",
30939375000263,CENTRO ORTOPEDICO TRAUMATOLOGICO TIJUCA LTDA,1a2dd2b6557a6d7f773a91d3b5965ea6,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,3252.38,704.89,171,4.614,7,36.68,2086.17,65937.976785714287,,0.015,,,,0.357,091884e06c97079701b1471de1e14784,TIJUTRAUMA 613,CENTRO ORTOPEDICO TRAUMATOLOGICO TIJUCA LTDA,RIO DE JANEIRO,RJ,TIJUCA,20511190,ANTONIO BASILIO,613,"","","",
13792965000106,COOPERATIVA DOS MEDICOS ANESTESIOLOGISTAS DA BAHIA,fd9ea4d821a878fe885cdbf6f2fdab95,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,29790.5,6859.64,212,4.343,8,35.17,3079.4,106239.355,,,,,,1,553abd495f4cd2a7ebd504eaa19e3949,COOPANEST,COOPERATIVA DOS MEDICOS ANESTESIOLOGISTAS DA BAHIA,SALVADOR,BA,FEDERACAO,40210750,ANITA GARIBALDI,1815,CENTRO,71 32379950,alex@coopanestba.com.br,COOPERATIVA OU EMPRESA DE CESSAO DE TRABALHADORES NA SAUDE
08319329000121,CASA DE SAUDE SAO LUCAS SA,ff1223f63bd2aca50413dd614c39d6b4,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,6317.22,1536.87,357,4.11,9,111.34,11848.42,848259.26444444456,,,,0.003,,0.513,551eacf564e8f7fc1d23862145e9de10,CASA DE SAUDE SAO LUCAS,CASA DE SAUDE SAO LUCAS S A,NATAL,RN,TIROL,59020160,MAXARANGUAPE,614,"","","",
35830868000446,UNIMED DE MACAE COOPERATIVA DE TRABALHO MEDICO,7eed7908d7f592c0805d45d741154d05,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,2337.26,873.05,1152,2.677,10,292.46,5815.9,1216051.5,,0.04,0.001,0.039,,0.182,eab42600063f02771698c40b6fed568d,UNIMED COSTA DO SOL HOSPITAL,UNIMED DE MACAE COOPERATIVA DE ASSISTENCIA A SAUDE,MACAE,RJ,CENTRO,27910070,RUA TENENTE CORONEL AMADO,401,"",(22) 2105-8008,diretoriahospital@costadosol.unimed.com.br,
55577977000168,ORTOCITY SERVICOS MEDICOS LTDA,4ff690dd439b7db3decd75aacbfb73df,MÉDICO ORTOPEDISTA E TRAUMATOLOGISTA,665.57,645.01,134,1.032,11,7.13,541.53,2188.22,,0.084,,,,0.386,5a0928ac03212a86b409cda620d2d15a,ORTOCITY SERVICOS MEDICOS LTDA,ORTOCITY,SAO PAULO,SP,LAPA,05078000,RUA BRIGADEIRO GAVIAO PEIXOTO,526,"","","",CLINICA/CENTRO DE ESPECIALIDADE
33641176000181,POLICLINICA DE BOTAFOGO ,b3d34e2eba41339d1709b50749386f23,MÉDICO OTORRINOLARINGOLOGISTA,8505.09,209.19,156,40.657,1,42.65,519.31,16318.404999999997,,0.024,0.008,0.153,,0.262,096efa80554f6e22d0757bd20e5ccb1c,POLICLINICA DE BOTAFOGO,POLICLINICA DE BOTAFOGO,RIO DE JANEIRO,RJ,BOTAFOGO,22290240,AVENIDA PASTEUR,72,PREDIO,22751447,presidencia@policlinicadebotafogo.org,
31380652000122,SEPTO SERVICO ESP EM PREV TRAT OTORRINO LTDA,153048937df60c51b59659ff06d2f52e,MÉDICO OTORRINOLARINGOLOGISTA,4371.99,159.71,209,27.375,2,42.11,264.32,11718.307777777778,,0.066,,0.41,,0.096,6543179d033083e4851b2e342f29ebbb,SEPTO SERVICO ESPECIALIZADO EM PREVENCAO E TRATAMENTO OTORR,SEPTO SERV ESP DE PREV E TRA OTORRINOLARINGOLOGICO LTDA,RIO DE JANEIRO,RJ,TIJUCA,20520140,PADRE ELIAS GORAYEB,00040,"",21 22169900,legalizacao@asse.com.br,PRONTO SOCORRO ESPECIALIZADO
02989485000113,OTORRINO CENTER LTDA,a5b04b2af8aa97a5386499163e5391ee,MÉDICO OTORRINOLARINGOLOGISTA,6953.26,264.85,171,26.254,3,19.31,908.03,17151.6037037037,,0.001,,0.774,,0.156,b6a1425321f3b3f3c31c4ef9f98c72ce,DAY HOSPITAL LOUIS PASTEUR,OTORRINO CENTER SC LTDA,SALVADOR,BA,ITAIGARA,41825000,AV ANTONIO CARLOS MAGALHAES EDF LOUIS PASTEUR,585,SL 19 34 39 43,(71) 2101-6633,"",HOSPITAL/DIA - ISOLADO
09398447000135,CLINICA PEDRO CAVALCANTI LTDA - EPP,d820c4951248728b799ed0d15ed7c0a5,MÉDICO OTORRINOLARINGOLOGISTA,4272.86,163,299,26.214,4,44.39,462.37,23207.291153846152,,0.11,,0.676,,0.128,417ad09a61530ac76e747dbff7d1f034,CLINICA PEDRO CAVALCANTI,CLINICA PEDRO CAVALCANTI LTDA,NATAL,RN,TIROL,59020200,RODRIGUES ALVES,758,"","","",HOSPITAL/DIA - ISOLADO
16280109000160,NOOBA NUCLEO DE OTORRINO DA BAHIA SOC SIMPLES LTDA,ddfeddf93e3371f720768ecb3ccaf366,MÉDICO OTORRINOLARINGOLOGISTA,8206.32,379.36,130,21.632,5,28.58,183.71,4181.3312000000014,,0.042,,0.37,,0.005,cb670089eba942935e228a976f0f0244,NOOBA,NOOBA NUCLEO DE OTORRINOLARINGOLOGIA DA BAHIA S S LTDA,SALVADOR,BA,PITUBA,41820021,AVENIDA TANCREDO NEVES CM IGUATEMI,805,SALA 311 E 312,(71) 3186-0200,adm@nooba.com.br,CLINICA/CENTRO DE ESPECIALIDADE
43901701000104,HOSPITAL PAULISTA LTDA,ac7df734f63ee43f739a79fbfbc48439,MÉDICO OTORRINOLARINGOLOGISTA,2351.09,814.84,172,2.885,6,9.19,1514.28,10438.875319148936,,0.02,0,0.176,,0.326,0087ce90df331b45da6e9f708f4f452a,HOSP PAULISTA DE OTORRINOLARINGOLOGIA,HOSPITAL PAULISTA LTDA,SAO PAULO,SP,VIL CLEMENTINO,04037002,RUA DR DIOGO DE FARIA,780,"",(11)50878700,hosppaulista @ . com. br,
47192752000165,CEMA HOSPITAL ESPECIALIZADO LIMITADA,000e1c37380f88d7b36a465b54031ddb,MÉDICO OTORRINOLARINGOLOGISTA,867.83,865.35,139,1.003,7,5.41,198.75,833.87021739130421,,0.063,,0.776,,0.161,cd9a11fdb9b6d1240121bf9330e4245c,CEMA HOSP ESPEC,CEMA HOSPITAL ESPECIALIZADO LIMITADA,SAO PAULO,SP,QUARTA PARADA,03303000,RUA PADRE ADELINO,333,"",11 26024145,patriciasilva@cemahospital.com.br,
52637006000178,OTORHINUS CLINICA MEDICA LIMITADA,a67fe39e1da59ae7f2ff1e6a8a5843fe,MÉDICO OTORRINOLARINGOLOGISTA,523.45,541.55,300,0.967,8,10.81,194.74,1537.2321276595744,,0.039,,0.326,,0.009,0268acea66996fea2541905265b44922,CLINICA MEDICA OTORHINUS,OTORHINUS MEDICINA ESPECIALIZADA EM OTORRINOLARINGOLOGIA LTD,SAO PAULO,SP,PARAISO,04002031,TEIXEIRA DA SILVA,355,"",11 59049444,"",CLINICA/CENTRO DE ESPECIALIDADE
08717971000169,DIAGNOS MEDICINA ESPECIALIZADA LTDA,e12fa794f438685ae034d0e4b6165fc2,MÉDICO PATOLOGISTA,10617.42,268.42,145,39.555,1,35.04,263.43,7946.675,,,,1,,,3153c877d756f10f31f060bb5b7912cb,DIAGNOS,DIAGNOS MEDICINA ESPECIALIZADA LTDA,SANTOS,SP,EMBARE,11060002,AVENIDA SIQUEIRA CAMPOS,551,"",13 33424667,diagnos.adm@gmail.com,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
40447047000112,BIOANALISE   ABILA BERSOT,b7560f9237787dc08803e040354756af,MÉDICO PATOLOGISTA,9578.57,252.97,154,37.864,2,55.79,253.36,13405.058181818178,,,,0.026,,,23055c90d2be38885ebd12eaea855b3b,BIOANALISE DE MACAE,ABILA BERSOT LABORATORIO DE ANALISES CLINICAS LTDA,MACAE,RJ,CENTRO,27910020,RUA VISCONDE DE QUISSAMA,774,LOJA 01,(22) 2796-9800,banalise@lagosnet.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
03341318000124,THELLAB,ef233260d8596d6532c4598a6e3dbfa4,MÉDICO PATOLOGISTA,7327.93,255.64,459,28.665,3,15.49,221.99,11599.135625,,,,1,,,d32d2ac0515d4e320cd415097cc6f3b4,THELLAB LABORATORIO DE ANATOMIA E CITOPATOLOGIA,THELIA MARIA SANTOS SOARES,MACAE,RJ,CENTRO,27913100,RUA DOUTOR JULIO OLIVIER,444,"",2227628866,thellab@lagosnet.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
00718528006565,LABORATORIO SABIN DE ANALISES CLINICAS LTDA,00edc40fd1361e970e649dd1d60cd426,MÉDICO PATOLOGISTA,9394.36,331.49,127,28.34,4,24.75,215.82,4622.092083333333,,,,1,,,7f627de21f3d2c5500d96aa9b036686e,LABORATORIO SABIN DE ANALISES CLINICAS VIEIRALVES,LABORATORIO SABIN DE ANALISES CLINICAS S A,MANAUS,AM,NOSSA SENHORA DAS GR,69053540,RIO ITANNANA,110,QUADRA67A,61 33298031,cidasilva@sabinonline.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
31004187000125,LABORATORIO BITTAR LTDA,a160f1372b8ee639e5c0bcca8be0d2d3,MÉDICO PATOLOGISTA,3780.9,140.89,149,26.836,5,32.68,181.45,4840.9972000000007,,,,0.106,,,03a18fb5338bc01910e376049ddb7897,LABORATORIO BITTAR,LABORATORIO BITTAR LTDA,NITEROI,RJ,CENTRO,24020320,RUA DOUTOR BORMAN,43,LOJA 101 SOBRELOJA,(21)26216161,labittar@labittar.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
47786116000161,SERVICO DE ANATOMIA PATOLOGICA DE SANTOS LTDA EPP,1cf41d3234e7eb950f19d0f7852cf74c,MÉDICO PATOLOGISTA,6441.53,265.19,108,24.29,6,23.46,97.99,2038.1356,,,,0.844,,,2265ff773fda7f9ac23953ee9bfe1761,ANATOMIA PATOLOGICA,SERVICO DE ANATOMIA PATOLOGICA DE SANTOS LTDA,SANTOS,SP,VILA BELMIRO,11065910,AVENIDA DOUTOR BERNARDINO DE CAMPOS,47,"",(13)32349328,"",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
00912031000119,DNA LABORATORIO,bba8b726609076b5190dcb620da65bc9,MÉDICO PATOLOGISTA,18509.02,799.41,532,23.153,7,64.55,330.7,19145.3975,,,,0.995,,,a4601ba57525e2b9f20818b98e120b1a,DNA CENTRO LABORATORIAL,DNA CENTRO LABORATORIAL DE GENETICA BIOLOGIA MOLECULAR LTDA,SALVADOR,BA,RIO VERMELHO,41940000,RUA OSWALDO CRUZ,480,CASA,(71) 3344-7312,notafiscal@dnagenetica.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
04353185000179,ALCYR ALVES FERREIRA & CIA LTDA,1775a9de919e92eecfae794dfe6560ea,MÉDICO PATOLOGISTA,5399.05,241.67,202,22.341,8,20.83,221.41,4882.1314999999995,,,,1,,,85563527ad4ba195e5750e5a11cf0f27,HEMOLABES MATRIZ,ALCYR ALVES FERREIRA CIA LTDA,MACAE,RJ,CENTRO,27910000,RUA CONDE DE ARARUAMA,365,CASA,"","",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
42125385000163,BRANNE LABORATORIO DE PATOLOGIA LTDA,c8d5de2afab80fbd14eb6b45bc96703d,MÉDICO PATOLOGISTA,3811.3,172.58,360,22.084,9,65.28,72.93,4339.1600000000026,,,,0.846,,,392a34234a5efe908aeb40781a1fe409,LABORATORIO DE PATOLOGIA BRANNE,BRANNE LABORATORIO DE PATOLOGIA LTDA,RIO DE JANEIRO,RJ,TIJUCA,20520054,CONDE DE BONFIM,370,COBERTURA 02,"",branne@lablapac.com.br,LABORATORIO DE SAUDE PUBLICA
03118657000146,LABORATORIO DE ANATOMIA PATOLOGICA DRA.MONICA DE,760cffc8e72471275c53b6012330dba9,MÉDICO PATOLOGISTA,6488.61,323.68,326,20.046,10,53.04,200.34,9950.0845833333333,,,,1,,,f214364e17fafd76f933c640a76d16f2,LABORATORIO DRA MONICA,LABORATORIO DE ANATOMIA PATOLOGICA DRA MONICA DE ARAUJO LTDA,ARACAJU,SE,SAO JOSE,49015230,GONCALO PRADO ROLEMBERG,1684,"",0079 2241099,"",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
61486650090581,Leme Laboratorio e Vacinas,94222eea5cc8a22beabde8759e654a69,MÉDICO PATOLOGISTA,8160.61,445.33,575,18.325,11,198.33,387.11,66907.915599999949,,,,0.027,,,25cde40aea629de780c5c5dd8bcde75f,LEME LABORATORIO E VACINAS CANELA,DIAGNOSTICOS DA AMERICA S A,SALVADOR,BA,CANELA,40110150,ARAUJO PINHO,490,"",71 3338-8507,tributario@dasa.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
29521671000180,LABORATORIO FERRARI ANALISES CLIN ANATOMIA,474c03992000e634141550a32589416c,MÉDICO PATOLOGISTA,8401.99,466.25,342,18.02,12,91.89,109.38,7914.1192857142851,,,,0.862,,,6509434335470f9cba394f113d03e409,LABORATORIO FERRARI,LABORATORIO FERRARI DE ANALISES CLIN E ANATOMOPATOL LTDA,RIO DE JANEIRO,RJ,COPACABANA,22071010,TRAVESSA CRISTIANO LACORTE,57,"",21 25221649,"",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
42546929000160,DR LEON CARDEMAN LABORATORIO DE CITOPATOLOGIA LTDA,a96ed768d8b749a37b2d1277a41fdad3,MÉDICO PATOLOGISTA,5727.07,324.41,593,17.654,13,98.48,266.43,21967.893225806445,,,,0.882,,,56b93c36dc16bb36ffe290cdee544c1c,LABCARDEMAN,DR LEON CARDEMAN LABORATORIO DE CITOPATOLOGIA LTDA EPP,RIO DE JANEIRO,RJ,COPACABANA,22020002,AV NOSSA SENHORA DE COPACABANA,1066,APT 307 APT 401 APT,21 25220143,labcardeman@labcardeman.com.br,CONSULTORIO ISOLADO
30399315000114,LAB DE ANATOMIA PATOLOGICA E CITOPATOLOGIA LTDA,63b0a3d2ffbac9d46e4d611d4a809408,MÉDICO PATOLOGISTA,5124.19,304.89,411,16.807,14,65.5,451.03,24139.2436,,,,0.815,,,a05de73e17cc4f610476533df3b722d0,LAPAC,LAPAC LABORATORIO ANATOMIA PATOLOGICA E CITOPATOLOGIA LTDA,CAMPOS DOS GOYTACAZES,RJ,CENTRO,28030362,RUA BARAO DE MIRACEMA,201,"",2227385800,"",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
67167387000146,DIAGMED,0d9457408232009e03661e12eec0decb,MÉDICO PATOLOGISTA,4369.53,263.58,139,16.578,15,43.27,268.46,9210.36807692308,,,,0.443,,,9e3cb7ef17e4a67be6ab7fef814feb94,DIAGMED,CENTRO INTEGRADO DE DIAGNOSE LTDA,CAMPINAS,SP,GUANABARA,13073012,AV BRASIL,884,N 872 E 900,37435000,diagmed@diagmed.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
13551767000150,LABOCLIN LAB DE ANAL CLIN LTDA,995cd8d0b945e732ac4d50b2abecc6a8,MÉDICO PATOLOGISTA,4353.36,278.76,195,15.617,16,37.92,493.3,16299.482500000002,,,,0.121,,,8df10ac0f7b4749ec608cfcfe800b08e,LABOCLIN,DERALDO RIOS PINHEIRO PATOLOGIA E ANALISES CLINICAS S C LTDA,SALVADOR,BA,CANELA,40110160,RUA JOAO DAS BOTAS,14,SALA 1,(71)32459617,laboclin@laboclin.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
61486650023477,LABPASTEUR-DIAGNOSTICO AMERICA S,40a6e7baceafe1e8c2d462e702278787,MÉDICO PATOLOGISTA,5500.95,387.97,213,14.179,17,54.88,205.78,8479.8975,,,,0.098,,,a4ac8be72fbe314fa0a1f6c2ff691114,LABPASTEUR,DIAGNOSTICOS DA AMERICA S A,FORTALEZA,CE,MEIRELES,60160230,AV DOM LUIZ,1233,TERRO 1 AND E SL 7,34626043,"",CLINICA/CENTRO DE ESPECIALIDADE
14526487000155,CAM CLINICA DE ASSISTENCIA A MULHER LTDA,3b745775b82ba820264bdb2ba529d5e2,MÉDICO PATOLOGISTA,4918.66,354.03,417,13.893,18,79.84,71.79,5059.9503703703722,,,,1,,,26c8bcb97161bbf11fc3debfcce686d7,CAM,CLINICA DE ASSISTENCIA A MULHER LTDA,SALVADOR,BA,CANELA,40110180,RUA CLAUDIO MANOEL DA COSTA,58,CASA,31833344,cam@clinicacam.com.br,CLINICA/CENTRO DE ESPECIALIDADE
61486650049867,DIAGNOSTICOS DA AMERICA S/A,5cce72fc0a50c5fa8c6a42170eec64f7,MÉDICO PATOLOGISTA,4731.17,341.57,4275,13.851,19,1043.63,413.04,334425.51558823523,,,,0.087,,,c0e6d9067f30ce62aa30df50ee2a8772,DASA NTO CAXIAS,DIAGNOSTICOS DA AMERICA S A,DUQUE DE CAXIAS,RJ,PARQUE DUQUE DE CAXI,25085007,RUA XAVIER PINHEIRO,439,PARTE,21-3545-7009,"",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
00718528000109,LABORATORIO SABIN DE ANALISES CLINICAS LTDA,1e59b29162e8c686508df36d75e60a76,MÉDICO PATOLOGISTA,5203.95,404.12,120,12.877,20,22.96,339.79,5961.7581818181825,,,,0.989,,,3e9b4120bcefdc0f1f42ed3991d084c1,SABIN MEDICINA DIAGNOSTICA MATRIZ SAA,LABORATORIO SABIN DE ANALISES CLINICAS S A,BRASILIA,DF,ZONA INDUSTRIAL,70632300,SAAN QUADRA 03,165,"",33298000,atossocietarios@sabin.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
19571321000174,LAFE SERVICOS DIAGNOSTICOS LTDA,0b7e2895685297cf371e92c2821d5ca8,MÉDICO PATOLOGISTA,12939.1,1103.43,101,11.726,21,29.37,308.49,11413.983870967742,,,,0.06,,,0b099782a7b1e24f3569a259795440b5,LAFE SERVICOS DIAGNOSTICOS 0001 74,LAFE SERVICOS DIAGNOSTICOS LTDA,RIO DE JANEIRO,RJ,IPANEMA,22410000,RUA VISCONDE DE PIRAJA,106,APT 101 102 LOJA A,2125383600,ASSUNTOSREGULATORIOS@GRUPOFLEURY.COM.BR,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
19571321000174,LAFE SERVICOS DIAGNOSTICOS LTDA,0b7e2895685297cf371e92c2821d5ca8,MÉDICO PATOLOGISTA,12939.1,1103.43,101,11.726,21,29.37,308.49,11413.983870967742,,,,0.06,,,0b099782a7b1e24f3569a259795440b5,LAFE,LAFE SERVICOS DIAGNOSTICOS LTDA,NITEROI,RJ,ICARAI,24220041,RUA PRESIDENTE BACKER,178,PARTE,3590-9015,carreraponce@gmail.com,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
32637787000193,LABORATORIO SABIN SALVADO,975414c04199950a8de91656c7b8e6a1,MÉDICO PATOLOGISTA,9033.69,781.25,238,11.563,22,99.34,342.88,32161.956400000006,,,,0.057,,,cafd3597bc4d7937a91405c987175b62,LABORATORIO SABIN PITUBA,LABACLEN LAB DE ANALISES CLINICAS E ENDOCRINOLOGICAS LTDA,SALVADOR,BA,PITUBA,41800700,AV ACM AO LADO DA DELFIM,56,"",(71) 3261-1314,qualidadessa@sabin.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
51879914000105,LAB PATOL CL D FRANCESCHI,7ad5832a95459c26b465a5bdd6963822,MÉDICO PATOLOGISTA,3362.14,293.09,116,11.471,23,35.3,258.88,7530.1039130434783,,,,0.06,,,3bc4bc3254736db434b2590116b1cb50,LAFRA,LABORATORIO DE PATOLOGIA CLINICA DR FRANCESCHI,CAMPINAS,SP,CAMBUI,13024120,RUA JOSE VILLAGELIN JUNIOR,70,"",35145000,rh@labfranceschi.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
03983477000122,IMAGEPAT LABORATORIO DE ANATOMIA PATOLOGICA LTDA,fef818c237f8ce73cc879c50b38b3d98,MÉDICO PATOLOGISTA,11271.05,996.17,1370,11.314,24,206.79,546.35,94518.742857142861,,,,1,,,b4830f0e3198def51e00c7a8d00b4605,IMAGEPAT,IMAGEPAT LABORATORIO DE ANATOMIA PATOLOGICA LTDA,SALVADOR,BA,RIO VERMELHO,41940660,LUCAIA,209,ANDAR 1 2 E 3,71 34965669,financeiro@imagepat.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
44974822000149,INSTITUTO DE ANALISES CLINICAS DE SANTOS LTDA,f621af8af645f5d9338894d2e0121511,MÉDICO PATOLOGISTA,3651.38,348.2,443,10.486,25,164.13,337.97,44962.226206896543,,,,0.043,,,4932e1b6d2d11c2f65f909b1bc3f853c,INSTITUTO DE ANALISES CLINICAS DE SANTOS S A,INSTITUTO DE ANALISES CLINICAS DE SANTOS S A,SANTOS,SP,GONZAGA,11060002,AVENIDA DONA ANA COSTA,402,"",(13) 3281-3000,iacs@iacs.com.br; marcia.amaro@iacs.com.br,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
32834285000152,LABORATORIO DE PATOLOGIA CIRURGICA E CITOLOGIA,90f7b4b0b3c352753813f089895fbffd,MÉDICO PATOLOGISTA,6129.42,594.2,712,10.315,26,177.35,272.49,37069.008400000013,,,,0.754,,0.166,dc32ec2a78ce7b74e1ae3e8d810ed22d,SOLIM LABORATORIOS,LABORATORIO DE PATOLOGIA CIRURGICA E CITOLOGIA LTDA,ARACAJU,SE,SAO JOSE,49015270,LAGARTO,2020,"",79 33027394,"",UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
